Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Buy Bo : Current,Custom_SKU,Match,Google_Search_Link,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
"Kate Spade New York Bridal Journal Notebook, 8.25"" x 5.25"" Hardcover Journal with 200 Lined Pages, So Happy Together (Gold Dots)",21611.0,23069.0,15.79,1.0,15.79,$19.99 ,$22.99 ,A3BJ4NC0Q85EWQ,1.0,B09P1RV5WL,0825466142282,825466142282,B01N6WYA6G,Kate Spade New York,yes,,GB825466142282,N,https://www.google.com/search?q=825466142282+Kate+Spade+New+York+Bridal+Journal+Notebook%2C+8.25%22+x+5.25%22+Hardcover+Journal+with+200+Lined+Pages%2C+So+Happy+Together+%28Gold+Dots%29&tbm=shop,https://www.amazon.com/dp/B09P1RV5WL?psc=1,Not Found,Not Found,,,,,N
Kate Spade New York Universal Ring Stand - Black / White Stripes w/ Spade,29788.0,41615.0,7.0,99.0,2.49,$25.49 ,$7.42 ,AC6B0RC7AWIQ7,3.0,B07DFRSS61,0191058082213,191058082213,B07NXMD9MJ,Kate Spade New York,no,,GB191058082213,Y,https://www.google.com/search?q=191058082213+Kate+Spade+New+York+Universal+Ring+Stand+-+Black+%2F+White+Stripes+w%2F+Spade&tbm=shop,https://www.amazon.com/dp/B07DFRSS61?psc=1,"https://www.google.com/shopping/product/3872226490589171659/offers?q=191058082213&prds=cid:3872226490589171659,cond:1",Not Found,,,,,N
"Kate Spade New York Pen and Pencil Case with Office Supplies, Zip Pouch Includes 2 Pencils, Sharpener, Eraser, and Ruler (Navy Painted Stripe)",25022.0,23262.0,24.95,3.0,24.95,$24.96 ,,-,0.0,B0B136NQCP,0825466146044,825466146044,B08L6ZFFH4,Kate Spade New York,yes,,GB825466146044,N,https://www.google.com/search?q=825466146044+Kate+Spade+New+York+Pen+and+Pencil+Case+with+Office+Supplies%2C+Zip+Pouch+Includes+2+Pencils%2C+Sharpener%2C+Eraser%2C+and+Ruler+%28Navy+Painted+Stripe%29&tbm=shop,https://www.amazon.com/dp/B0B136NQCP?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Pen and Pencil Case with School Supplies, Zip Pouch Includes 2 Pencils, Sharpener, Eraser, and Ruler, Polka Dots (Black/White)",24351.0,22765.0,24.95,154.0,24.95,$24.95 ,,-,0.0,B08L6Z4HN7,0825466121041,825466121041,B08L6ZFFH4,Kate Spade New York,yes,,GB825466121041,Y,https://www.google.com/search?q=825466121041+Kate+Spade+New+York+Pen+and+Pencil+Case+with+School+Supplies%2C+Zip+Pouch+Includes+2+Pencils%2C+Sharpener%2C+Eraser%2C+and+Ruler%2C+Polka+Dots+%28Black%2FWhite%29&tbm=shop,https://www.amazon.com/dp/B08L6Z4HN7?psc=1,"https://www.google.com/shopping/product/12532353938380867687/offers?q=825466121041&prds=cid:12532353938380867687,cond:1",Not Found,,,,,N
"Kate Spade New York Pen and Pencil Case with Office Supplies, Zip Pouch Includes 2 Pencils, Sharpener, Eraser, and Ruler, Brushstroke Hearts",23468.0,21090.0,26.95,10.0,26.95,$26.95 ,,-,0.0,B0CNDGMRJ3,0825466169555,825466169555,B08L6ZFFH4,Kate Spade New York,yes,,GB825466169555,Y,https://www.google.com/search?q=825466169555+Kate+Spade+New+York+Pen+and+Pencil+Case+with+Office+Supplies%2C+Zip+Pouch+Includes+2+Pencils%2C+Sharpener%2C+Eraser%2C+and+Ruler%2C+Brushstroke+Hearts&tbm=shop,https://www.amazon.com/dp/B0CNDGMRJ3?psc=1,"https://www.google.com/shopping/product/7548170603335419686/offers?q=825466169555&prds=cid:7548170603335419686,cond:1",Not Found,,,,,N
"Kate Spade New York Cute Dog Collar, Gold Metal Buckle Dog Collar, 11.5"" to 15"" Adjustable Dog Collar for Female or Male Dogs, Stylish Dog Collar for Small and Medium Breeds (Adventure Stripe)",28273.0,28814.0,28.95,120.0,28.95,$28.95 ,$35.94 ,A2LDZGFAGG1QXE,1.0,B0CD2LBMTJ,0825466167919,825466167919,B0CD2MYZ5W,Kate Spade New York,yes,,GB825466167919,N,https://www.google.com/search?q=825466167919+Kate+Spade+New+York+Cute+Dog+Collar%2C+Gold+Metal+Buckle+Dog+Collar%2C+11.5%22+to+15%22+Adjustable+Dog+Collar+for+Female+or+Male+Dogs%2C+Stylish+Dog+Collar+for+Small+and+Medium+Breeds+%28Adventure+Stripe%29&tbm=shop,https://www.amazon.com/dp/B0CD2LBMTJ?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Large College Ruled Notebook, Top Spiral Notebook with 160 Pages, 11.75"" x 8.5"" Writing Pad, Adventure Stripe",31442.0,27131.0,18.95,117.0,18.95,$18.95 ,,-,0.0,B0C9G5Y7Z9,0825466163775,825466163775,B07ZRW8MFL,Kate Spade New York,yes,,GB825466163775,Y,https://www.google.com/search?q=825466163775+Kate+Spade+New+York+Large+College+Ruled+Notebook%2C+Top+Spiral+Notebook+with+160+Pages%2C+11.75%22+x+8.5%22+Writing+Pad%2C+Adventure+Stripe&tbm=shop,https://www.amazon.com/dp/B0C9G5Y7Z9?psc=1,"https://www.google.com/shopping/product/6434206752469923773/offers?q=825466163775&prds=cid:6434206752469923773,cond:1",Temptation Gifts,44.96,76.43,84.97,,N
"Kate Spade New York Black Ink Pen Set of 5, Cute Click Pens, Plastic Retractable Pens for Writing and Journaling (Adventure Stripe)",26192.0,21553.0,21.95,42.0,21.95,$21.95 ,,-,0.0,B0C544CZ9B,0825466163812,825466163812,B098R2QP27,Kate Spade New York,yes,,GB825466163812,Y,https://www.google.com/search?q=825466163812+Kate+Spade+New+York+Black+Ink+Pen+Set+of+5%2C+Cute+Click+Pens%2C+Plastic+Retractable+Pens+for+Writing+and+Journaling+%28Adventure+Stripe%29&tbm=shop,https://www.amazon.com/dp/B0C544CZ9B?psc=1,"https://www.google.com/shopping/product/3100209486266170787/offers?q=825466163812&prds=cid:3100209486266170787,cond:1",Perigold,30.0,51.0,56.7,,N
"Kate Spade New York 2024 Planner Weekly and Monthly, January 2024 - December 2024, Hardcover Spiral Planner",68793.0,55478.0,29.95,3.0,29.95,$29.95 ,,-,0.0,B0CDQG72ZR,0825466163508,825466163508,B07RC1N5B6,kate spade new york,yes,,GB825466163508,Y,https://www.google.com/search?q=825466163508+Kate+Spade+New+York+2024+Planner+Weekly+and+Monthly%2C+January+2024+-+December+2024%2C+Hardcover+Spiral+Planner&tbm=shop,https://www.amazon.com/dp/B0CDQG72ZR?psc=1,"https://www.google.com/shopping/product/9086656122828723439/offers?q=825466163508&prds=cid:9086656122828723439,cond:1",Not Found,,,,,N
"Kate Spade New York 2024 Planner Weekly and Monthly, Large Planner January 2024 - December 2024, Hardcover Spiral Planner, Daily Planner with Monthly Calendar, Stickers, & Pockets (Modern Leopard)",85239.0,61938.0,,,,$74.85 ,$55.00 ,-,,B0CDQF5K1G,0825466163522,825466163522,B07RC1N5B6,kate spade new york,yes,,GB825466163522,Y,https://www.google.com/search?q=825466163522+Kate+Spade+New+York+2024+Planner+Weekly+and+Monthly%2C+Large+Planner+January+2024+-+December+2024%2C+Hardcover+Spiral+Planner%2C+Daily+Planner+with+Monthly+Calendar%2C+Stickers%2C+%26+Pockets+%28Modern+Leopard%29&tbm=shop,https://www.amazon.com/dp/B0CDQF5K1G?psc=1,"https://www.google.com/shopping/product/11591981056843347316/offers?q=825466163522&prds=cid:11591981056843347316,cond:1",Not Found,,,,,N
"Kate Spade New York 2024 Planner Weekly and Monthly, Large Planner January 2024 - December 2024, Hardcover Spiral Planner, Daily Planner with Monthly Calendar, Stickers, & Pockets, Adventure Stripe",88295.0,62887.0,,,,$29.95 ,,-,,B0CDQHQ8ML,0825466163515,825466163515,B07RC1N5B6,Kate Spade New York,yes,,GB825466163515,Y,https://www.google.com/search?q=825466163515+Kate+Spade+New+York+2024+Planner+Weekly+and+Monthly%2C+Large+Planner+January+2024+-+December+2024%2C+Hardcover+Spiral+Planner%2C+Daily+Planner+with+Monthly+Calendar%2C+Stickers%2C+%26+Pockets%2C+Adventure+Stripe&tbm=shop,https://www.amazon.com/dp/B0CDQHQ8ML?psc=1,"https://www.google.com/shopping/product/11591981056843347316/offers?q=825466163515&prds=cid:11591981056843347316,cond:1",The Black Art Depot,19.99,33.98,37.78,37.78,Y
"Kate Spade New York Insulated Initial Tumbler with Reusable Straw, 20 Ounce Acrylic Travel Cup with Lid, A (Navy Blue)",42008.0,36852.0,19.9,327.0,19.9,$76.51 ,,-,0.0,B07MCYTG8W,0825466975231,825466975231,B07MMWL6RP,Kate Spade New York,yes,,GB825466975231,Y,https://www.google.com/search?q=825466975231+Kate+Spade+New+York+Insulated+Initial+Tumbler+with+Reusable+Straw%2C+20+Ounce+Acrylic+Travel+Cup+with+Lid%2C+A+%28Navy+Blue%29&tbm=shop,https://www.amazon.com/dp/B07MCYTG8W?psc=1,"https://www.google.com/shopping/product/10659380824081194797/offers?q=825466975231&prds=cid:10659380824081194797,cond:1",Not Found,,,,,N
"Kate Spade New York Large College Ruled Notebook, Top Spiral Notebook with 160 Pages, 11.75"" x 8.5"" Writing Pad, Do It All",32351.0,27668.0,25.04,15.0,21.0,$45.00 ,$21.00 ,AFWYXN3KLM997,3.0,B07T8YKY5M,0825466983052,825466983052,B07ZRW8MFL,Kate Spade New York,yes,,GB825466983052,N,https://www.google.com/search?q=825466983052+Kate+Spade+New+York+Large+College+Ruled+Notebook%2C+Top+Spiral+Notebook+with+160+Pages%2C+11.75%22+x+8.5%22+Writing+Pad%2C+Do+It+All&tbm=shop,https://www.amazon.com/dp/B07T8YKY5M?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Cute Stainless Steel Mug, 24 Ounce Travel Tumbler, Double Wall Insulated Cup with Lid, Forest Feline",36714.0,33940.0,27.95,37.0,26.95,$27.95 ,$36.90 ,A03522952ZBEMO4MWAXFB,1.0,B08DJF4DMM,0825466112551,825466112551,B08XZPD6KS,Kate Spade New York,yes,,GB825466112551,Y,https://www.google.com/search?q=825466112551+Kate+Spade+New+York+Cute+Stainless+Steel+Mug%2C+24+Ounce+Travel+Tumbler%2C+Double+Wall+Insulated+Cup+with+Lid%2C+Forest+Feline&tbm=shop,https://www.amazon.com/dp/B08DJF4DMM?psc=1,"https://www.google.com/shopping/product/16904942577475782391/offers?q=825466112551&prds=cid:16904942577475782391,cond:1",Perigold,39.0,66.3,73.71,,N
"Kate Spade New York Cute Stainless Steel Mug, 24 Ounce Travel Tumbler, Double Wall Insulated Cup with Lid, Scattered Checks",37606.0,34305.0,28.95,50.0,28.95,$28.95 ,,-,0.0,B0CCW3PZ31,0825466164628,825466164628,B08XZPD6KS,Kate Spade New York,yes,,GB825466164628,N,https://www.google.com/search?q=825466164628+Kate+Spade+New+York+Cute+Stainless+Steel+Mug%2C+24+Ounce+Travel+Tumbler%2C+Double+Wall+Insulated+Cup+with+Lid%2C+Scattered+Checks&tbm=shop,https://www.amazon.com/dp/B0CCW3PZ31?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Cute Floral Stainless Steel Mug, 24 Ounce Travel Tumbler, Double Wall Insulated Cup with Lid, Painted Tulips",35491.0,33483.0,28.95,2.0,28.95,$28.95 ,,-,0.0,B0BNNY3PVW,0825466161733,825466161733,B08XZPD6KS,Kate Spade New York,yes,,GB825466161733,Y,https://www.google.com/search?q=825466161733+Kate+Spade+New+York+Cute+Floral+Stainless+Steel+Mug%2C+24+Ounce+Travel+Tumbler%2C+Double+Wall+Insulated+Cup+with+Lid%2C+Painted+Tulips&tbm=shop,https://www.amazon.com/dp/B0BNNY3PVW?psc=1,"https://www.google.com/shopping/product/5399265885614581086/offers?q=825466161733&prds=cid:5399265885614581086,cond:1",Not Found,,,,,N
Kate Spade New York Protective Hardshell Case Compatible with MagSafe for Apple iPhone 14 Pro - Classic Peony [KSIPH-235-CFLCC],48639.0,37807.0,19.99,194.0,19.99,$65.26 ,$19.80 ,ABJ6MRIMW3MH0,2.0,B0BBYSBRYB,0650450082257,650450082257,,Kate Spade New York,no,,GB650450082257,Y,https://www.google.com/search?q=650450082257+Kate+Spade+New+York+Protective+Hardshell+Case+Compatible+with+MagSafe+for+Apple+iPhone+14+Pro+-+Classic+Peony+%5BKSIPH-235-CFLCC%5D&tbm=shop,https://www.amazon.com/dp/B0BBYSBRYB?psc=1,"https://www.google.com/shopping/product/2095857790520141071/offers?q=650450082257&prds=cid:2095857790520141071,cond:1",Not Found,,,,,N
"Kate Spade New York Acrylic Tumbler with Lid and Straw, 24 oz Tumbler, Slim Double Wall Tumbler, Rise and Shine",22629.0,20451.0,19.95,38.0,19.95,$19.95 ,,-,0.0,B0C545N6C7,0825466165250,825466165250,B0CF9K7M7H,Kate Spade New York,yes,,GB825466165250,Y,https://www.google.com/search?q=825466165250+Kate+Spade+New+York+Acrylic+Tumbler+with+Lid+and+Straw%2C+24+oz+Tumbler%2C+Slim+Double+Wall+Tumbler%2C+Rise+and+Shine&tbm=shop,https://www.amazon.com/dp/B0C545N6C7?psc=1,"https://www.google.com/shopping/product/14998236226011209806/offers?q=825466165250&prds=cid:14998236226011209806,cond:1",Not Found,,,,,N
"Kate Spade New York Insulated Tumbler with Reusable Straw, 24 Ounce Acrylic Travel Cup with Lid, Layered Logo",21889.0,19995.0,,,25.99,$25.99 ,$25.99 ,A25BV3FOT7QIAF,1.0,B098RFP4SG,0825466132238,825466132238,B0CF9K7M7H,Kate Spade New York,yes,,GB825466132238,N,https://www.google.com/search?q=825466132238+Kate+Spade+New+York+Insulated+Tumbler+with+Reusable+Straw%2C+24+Ounce+Acrylic+Travel+Cup+with+Lid%2C+Layered+Logo&tbm=shop,https://www.amazon.com/dp/B098RFP4SG?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Insulated Tumbler with Reusable Straw, 24 Ounce Acrylic Travel Cup with Lid, Vintage Cherry Dot",21958.0,20141.0,18.95,14.0,18.95,$18.95 ,,-,0.0,B09NB2CZ2K,0825466141902,825466141902,B0CF9K7M7H,Kate Spade New York,yes,,GB825466141902,Y,https://www.google.com/search?q=825466141902+Kate+Spade+New+York+Insulated+Tumbler+with+Reusable+Straw%2C+24+Ounce+Acrylic+Travel+Cup+with+Lid%2C+Vintage+Cherry+Dot&tbm=shop,https://www.amazon.com/dp/B09NB2CZ2K?psc=1,"https://www.google.com/shopping/product/10659380824081194797/offers?q=825466141902&prds=cid:10659380824081194797,cond:1",Not Found,,,,,N
"Kate Spade New York Acrylic Bridal Tumbler with Lid and Straw, 24 oz Tumbler for Bride to Be, Slim Double Wall Tumbler, Growing Tulips",22246.0,20383.0,19.95,27.0,19.95,$19.95 ,,-,0.0,B0BNLWQ7MZ,0825466161887,825466161887,B0CF9K7M7H,Kate Spade New York,yes,,GB825466161887,Y,https://www.google.com/search?q=825466161887+Kate+Spade+New+York+Acrylic+Bridal+Tumbler+with+Lid+and+Straw%2C+24+oz+Tumbler+for+Bride+to+Be%2C+Slim+Double+Wall+Tumbler%2C+Growing+Tulips&tbm=shop,https://www.amazon.com/dp/B0BNLWQ7MZ?psc=1,"https://www.google.com/shopping/product/5252214608957338939/offers?q=825466161887&prds=cid:5252214608957338939,cond:1",Zola,19.99,33.98,37.78,,N
"Kate Spade New York Insulated Initial Tumbler with Reusable Straw, 20 Ounce Acrylic Travel Cup with Lid, M (Blue)",41742.0,36195.0,19.9,537.0,19.9,$19.95 ,,-,0.0,B07MGKJ8TB,0825466975330,825466975330,B07MMWL6RP,Kate Spade New York,yes,,GB825466975330,N,https://www.google.com/search?q=825466975330+Kate+Spade+New+York+Insulated+Initial+Tumbler+with+Reusable+Straw%2C+20+Ounce+Acrylic+Travel+Cup+with+Lid%2C+M+%28Blue%29&tbm=shop,https://www.amazon.com/dp/B07MGKJ8TB?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Insulated Initial Tumbler with Reusable Straw, 20 Ounce Acrylic Travel Cup with Lid, S (Pink)",42870.0,37283.0,19.9,427.0,19.9,$19.95 ,,-,0.0,B07MCYV26N,0825466975361,825466975361,B07MMWL6RP,Kate Spade New York,yes,,GB825466975361,Y,https://www.google.com/search?q=825466975361+Kate+Spade+New+York+Insulated+Initial+Tumbler+with+Reusable+Straw%2C+20+Ounce+Acrylic+Travel+Cup+with+Lid%2C+S+%28Pink%29&tbm=shop,https://www.amazon.com/dp/B07MCYV26N?psc=1,"https://www.google.com/shopping/product/15486037632734345593/offers?q=825466975361&prds=cid:15486037632734345593,cond:1",Not Found,,,,,N
"Kate Spade New York Insulated Tumbler with Reusable Straw, 20 Ounce Acrylic Travel Cup with Lid, Faye Floral",36344.0,34941.0,18.95,6.0,18.95,$18.95 ,,-,0.0,B0B3Z635KN,0825466148345,825466148345,B0CDL42XSD,Kate Spade New York,yes,,GB825466148345,N,https://www.google.com/search?q=825466148345+Kate+Spade+New+York+Insulated+Tumbler+with+Reusable+Straw%2C+20+Ounce+Acrylic+Travel+Cup+with+Lid%2C+Faye+Floral&tbm=shop,https://www.amazon.com/dp/B0B3Z635KN?psc=1,Not Found,Not Found,,,,,N
"kate spade new york Insulated Tumbler With Lid and Reusable Straw, 20 Ounce Leopard Floral Travel Cup, Flair Flora",34761.0,35077.0,17.99,13.0,17.95,$32.88 ,$17.95 ,A1LCQ2JVW3MUCC,2.0,B07SKCWCC5,0825466982321,825466982321,B0CDL42XSD,kate spade new york,yes,,GB825466982321,N,https://www.google.com/search?q=825466982321+kate+spade+new+york+Insulated+Tumbler+With+Lid+and+Reusable+Straw%2C+20+Ounce+Leopard+Floral+Travel+Cup%2C+Flair+Flora&tbm=shop,https://www.amazon.com/dp/B07SKCWCC5?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Pen and Pencil Case with Office Supplies, Zip Pouch Includes 2 Pencils, Sharpener, Eraser, and Ruler, Flower Bed",24527.0,22997.0,26.95,17.0,26.95,$26.95 ,,-,0.0,B0BNWBDJL1,0825466161627,825466161627,B08L6ZFFH4,Kate Spade New York,yes,,GB825466161627,Y,https://www.google.com/search?q=825466161627+Kate+Spade+New+York+Pen+and+Pencil+Case+with+Office+Supplies%2C+Zip+Pouch+Includes+2+Pencils%2C+Sharpener%2C+Eraser%2C+and+Ruler%2C+Flower+Bed&tbm=shop,https://www.amazon.com/dp/B0BNWBDJL1?psc=1,"https://www.google.com/shopping/product/14699914851392470122/offers?q=825466161627&prds=cid:14699914851392470122,cond:1",Not Found,,,,,N
"Kate Spade New York Cute Canvas Tote Bag for Women, Pink Canvas Beach Bag, Book Tote with Pocket, Floral",30328.0,26431.0,26.95,117.0,26.95,$26.95 ,,-,0.0,B07DD1BGJ9,0825466965454,825466965454,B07DD1DTK3,Kate Spade New York,yes,,GB825466965454,Y,https://www.google.com/search?q=825466965454+Kate+Spade+New+York+Cute+Canvas+Tote+Bag+for+Women%2C+Pink+Canvas+Beach+Bag%2C+Book+Tote+with+Pocket%2C+Floral&tbm=shop,https://www.amazon.com/dp/B07DD1BGJ9?psc=1,"https://www.google.com/shopping/product/16444934168603395839/offers?q=825466965454&prds=cid:16444934168603395839,cond:1",Not Found,,,,,N
"Kate Spade New York Small Concealed Spiral Notebook, 8.25"" x 6.75"" Journal Notebook with 112 Lined Pages, Bookshelf",46421.0,39789.0,15.95,74.0,15.95,$15.95 ,,-,0.0,B0B138CZD6,0825466146174,825466146174,B08XMY2NFB,Kate Spade New York,yes,,GB825466146174,Y,https://www.google.com/search?q=825466146174+Kate+Spade+New+York+Small+Concealed+Spiral+Notebook%2C+8.25%22+x+6.75%22+Journal+Notebook+with+112+Lined+Pages%2C+Bookshelf&tbm=shop,https://www.amazon.com/dp/B0B138CZD6?psc=1,"https://www.google.com/shopping/product/18253380674405553933/offers?q=825466146174&prds=cid:18253380674405553933,cond:1",Barnes & Noble,25.95,44.11,49.05,,N
"Kate Spade New York Small Concealed Spiral Notebook, 8.25"" x 6.75"" Journal Notebook with 112 Lined Pages, Layered Logo",48373.0,40343.0,15.0,1.0,15.0,$26.00 ,$30.00 ,"A4ACPN6V4Z5AW, A302A2L4QHAVOL",3.0,B098XWMP1F,0825466128019,825466128019,B08XMY2NFB,Kate Spade New York,yes,,GB825466128019,Y,https://www.google.com/search?q=825466128019+Kate+Spade+New+York+Small+Concealed+Spiral+Notebook%2C+8.25%22+x+6.75%22+Journal+Notebook+with+112+Lined+Pages%2C+Layered+Logo&tbm=shop,https://www.amazon.com/dp/B098XWMP1F?psc=1,"https://www.google.com/shopping/product/18253380674405553933/offers?q=825466128019&prds=cid:18253380674405553933,cond:1",Barnes & Noble,25.95,44.11,49.05,,N
"Kate Spade New York Small Concealed Spiral Notebook, 8.25"" x 6.75"" Journal Notebook with 112 Lined Pages, Scattered Checks",45393.0,39812.0,15.95,60.0,15.95,$15.95 ,,-,0.0,B0CCX5F4CZ,0825466164383,825466164383,B08XMY2NFB,Kate Spade New York,yes,,GB825466164383,Y,https://www.google.com/search?q=825466164383+Kate+Spade+New+York+Small+Concealed+Spiral+Notebook%2C+8.25%22+x+6.75%22+Journal+Notebook+with+112+Lined+Pages%2C+Scattered+Checks&tbm=shop,https://www.amazon.com/dp/B0CCX5F4CZ?psc=1,"https://www.google.com/shopping/product/2273468662732475531/offers?q=825466164383&prds=cid:2273468662732475531,cond:1",Not Found,,,,,N
"Kate Spade New York Small Concealed Spiral Notebook, 8.25"" x 6.75"" Journal Notebook with 112 Lined Pages, Joy Dot",45724.0,38468.0,15.95,37.0,15.95,$15.95 ,,-,0.0,B0B526M9KR,0825466152700,825466152700,B08XMY2NFB,Kate Spade New York,yes,,GB825466152700,Y,https://www.google.com/search?q=825466152700+Kate+Spade+New+York+Small+Concealed+Spiral+Notebook%2C+8.25%22+x+6.75%22+Journal+Notebook+with+112+Lined+Pages%2C+Joy+Dot&tbm=shop,https://www.amazon.com/dp/B0B526M9KR?psc=1,"https://www.google.com/shopping/product/15250259614403997812/offers?q=825466152700&prds=cid:15250259614403997812,cond:1",Not Found,,,,,N
"Kate Spade New York Silicone Band for 38/40/41mm Apple Watch Series 1-6, Color: Black/White Dot, Silver (Model: KSS0080)",32475.0,28888.0,,,99.63,$109.05 ,$99.63 ,ANZYNJW9IIF9C,1.0,B08DHX51KB,"4064092003321, 0796483508057",796483508057,B0CRB98TFP,Kate Spade New York,yes,,GB796483508057,N,https://www.google.com/search?q=796483508057+Kate+Spade+New+York+Silicone+Band+for+38%2F40%2F41mm+Apple+Watch+Series+1-6%2C+Color%3A+Black%2FWhite+Dot%2C+Silver+%28Model%3A+KSS0080%29&tbm=shop,https://www.amazon.com/dp/B08DHX51KB?psc=1,Not Found,Not Found,,,,,N
Kate Spade Carson Convertible Crossbody Handbag (black),26190.0,21841.0,86.95,6.0,81.39,$170.00 ,$84.45 ,A1L0JZIWCF7AHZ,3.0,B08L8JCXFJ,0767883992654,767883992654,B08L8K36HT,Kate Spade New York,yes,,GB767883992654,N,https://www.google.com/search?q=767883992654+Kate+Spade+Carson+Convertible+Crossbody+Handbag+%28black%29&tbm=shop,https://www.amazon.com/dp/B08L8JCXFJ?psc=1,Not Found,Not Found,,,,,N
Kate Spade Carson Saffiano Leather Convertible Crossbody Bag (Parchment),26098.0,24521.0,119.74,30.0,119.55,$198.00 ,$123.27 ,A6ZZBOL19VYZ1,2.0,B0C16J8P5W,0196021217722,196021217722,B08L8K36HT,Kate Spade New York,yes,,GB196021217722,N,https://www.google.com/search?q=196021217722+Kate+Spade+Carson+Saffiano+Leather+Convertible+Crossbody+Bag+%28Parchment%29&tbm=shop,https://www.amazon.com/dp/B0C16J8P5W?psc=1,Not Found,Not Found,,,,,N
Kate Spade Carson Saffiano Leather Convertible Crossbody Bag (Deep Hibiscus),26424.0,32959.0,209.25,1.0,209.25,$214.99 ,$174.99 ,-,0.0,B0C16MMZ6Z,0196021275913,196021275913,B08L8K36HT,Kate Spade New York,yes,,GB196021275913,Y,https://www.google.com/search?q=196021275913+Kate+Spade+Carson+Saffiano+Leather+Convertible+Crossbody+Bag+%28Deep+Hibiscus%29&tbm=shop,https://www.amazon.com/dp/B0C16MMZ6Z?psc=1,"https://www.google.com/shopping/product/8333078150514027134/offers?q=196021275913&prds=cid:8333078150514027134,cond:1",Not Found,,,,,N
